TotalInventories,0.268,0.104,0.110,0.141,0.149,0.214,0.210,0.217,0.202,0.214,0.277,0.279,0.319,0.288,0.191,0.213,0.227,0.276,0.277,0.235,0.265,0.241,0.279,0.318,0.291,0.309,0.319,0.289,0.281,0.314,0.288,0.300,0.280,0.219,0.191
OtherCurrentAssets,,41908.000000000000000,60716.000000000000000,38481.000000000000000,99224.000000000000000,39782.000000000000000,39699.000000000000000,9814.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCurrentAssets,527926.000000000000000,406875.000000000000000,789445.000000000000000,555576.000000000000000,448887.000000000000000,457810.000000000000000,396743.000000000000000,321226.000000000000000,1846001.000000000000000,1972312.000000000000000,2110409.000000000000000,2216462.000000000000000,2196571.000000000000000,2264514.000000000000000,2313259.000000000000000,2010812.000000000000000,2002389.000000000000000,2070732.000000000000000,2110409.000000000000000,2102437.000000000000000,2125993.000000000000000,2134471.000000000000000,2216462.000000000000000,2319745.000000000000000,2283538.000000000000000,2237036.000000000000000,2196571.000000000000000,2205457.000000000000000,2171749.000000000000000,2371061.000000000000000,2264514.000000000000000,2304981.000000000000000,2291236.000000000000000,2267973.000000000000000,2313259.000000000000000
InvestmentsAndAdvances,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.052,0.062,0.059,0.066,0.050,0.083,0.065
LandAndImprovements,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.000,0.000,0.000,0.186,0.000,0.000,0.000,0.186,0.000,0.000,0.000,0.186,0.000,0.000,0.000,0.186,0.000,0.000,0.000,0.186
BuildingsAndImprovements,2.852,2.852,2.853,2.775,2.786,2.797,2.797,2.739,2.703,2.703,2.770,2.783,2.800,2.815,2.815,0.000,0.000,0.000,2.770,0.000,0.000,0.000,2.783,0.000,0.000,0.000,2.800,0.000,0.000,0.000,2.815,0.000,0.000,0.000,2.815
MachineryFurnitureEquipment,2.231,2.897,3.269,4.082,4.184,4.182,4.171,4.053,2.569,2.433,2.408,2.431,2.491,2.495,2.515,0.000,0.000,0.000,2.408,0.000,0.000,0.000,2.431,0.000,0.000,0.000,2.491,0.000,0.000,0.000,2.495,0.000,0.000,0.000,2.515
ConstructionInProgress,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GrossPropertyPlantandEquipment,5.574,6.070,6.308,7.043,7.156,7.166,7.333,7.156,5.457,5.322,5.365,5.400,5.477,5.496,5.516,5.324,5.357,5.360,5.365,5.355,5.364,5.379,5.400,5.418,5.432,5.432,5.477,5.481,5.481,5.488,5.496,5.518,5.519,5.520,5.516
AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PropertyPlantandEquipment,5.053,5.246,5.159,5.517,5.228,4.914,4.702,4.355,3.260,3.072,2.919,2.776,2.655,2.519,2.381,3.026,3.010,2.963,2.919,2.873,2.834,2.802,2.776,2.745,2.709,2.660,2.655,2.622,2.573,2.531,2.519,2.501,2.461,2.421,2.381
IntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherLongTermAssets,0.899,0.418,0.264,0.252,0.239,0.000,0.000,0.017,0.035,0.033,0.012,0.003,0.004,-0.000,0.000,0.016,0.009,0.017,0.012,0.015,0.019,0.004,0.003,0.004,0.004,0.007,0.004,0.006,0.004,0.004,-0.000,0.005,0.004,0.000,0.000
